%Molecule Name    : M-Xylene
%Description      :  p-silicalite gcmc final run
%Temperature      :     300.00
%Max Loading/uc   :       6.00
%Number of Points : 4001
%Type of file     :    2
%  Pressure     N         sigma      
%  kpa          mol/uc    ,ol/uc     
  3.460000000000000E-003   2.72916417893786        2.77834486332062     
  3.465000000000000E-003   2.73247687888683        2.78228783165369     
  3.470000000000000E-003   2.73578881435874        2.78623079998676     
  3.475000000000000E-003   2.73909998663120        2.79017195129896     
  3.480000000000000E-003   2.74241039697781        2.79411310261115     
  3.485000000000000E-003   2.74572004666826        2.79805244295753     
  3.490000000000000E-003   2.74902893696827        2.80199178330391     
  3.495000000000000E-003   2.75233706913967        2.80592931870208     
  3.500000000000000E-003   2.75564444444037        2.80986685410025     
  3.505000000000000E-003   2.75895106412442        2.81380259053068     
  3.510000000000000E-003   2.76225692944198        2.81773832696110     
  3.515000000000000E-003   2.76556204163939        2.82167227036746     
  3.520000000000000E-003   2.76886640195915        2.82560621377382     
  3.525000000000000E-003   2.77217001163995        2.82953837006333     
  3.530000000000000E-003   2.77547287191668        2.83347052635283     
  3.535000000000000E-003   2.77877498402045        2.83740090139656     
  3.540000000000000E-003   2.78207634917863        2.84133127644029     
  3.545000000000000E-003   2.78537696861482        2.84525987607350     
  3.550000000000000E-003   2.78867684354891        2.84918847570672     
  3.555000000000000E-003   2.79197597519708        2.85311530572918     
  3.560000000000000E-003   2.79527436477180        2.85704213575165     
  3.565000000000000E-003   2.79857201348187        2.86096720192795     
  3.570000000000000E-003   2.80186892253244        2.86489226810424     
  3.575000000000000E-003   2.80516509312499        2.86881557616409     
  3.580000000000000E-003   2.80846052645741        2.87273888422394     
  3.585000000000000E-003   2.81175522372393        2.87666043986250     
  3.590000000000000E-003   2.81504918611521        2.88058199550105     
  3.595000000000000E-003   2.81834241481833        2.88450180437920     
  3.600000000000000E-003   2.82163491101680        2.88842161325735     
  3.605000000000000E-003   2.82492667589058        2.89233968100204     
  3.610000000000000E-003   2.82821771061607        2.89625774874673     
  3.615000000000000E-003   2.83150801636621        2.90017408095124     
  3.620000000000000E-003   2.83479759431037        2.90409041315574     
  3.625000000000000E-003   2.83808644561448        2.90800501537998     
  3.630000000000000E-003   2.84137457144098        2.91191961760421     
  3.635000000000000E-003   2.84466197294885        2.91583249537501     
  3.640000000000000E-003   2.84794865129362        2.91974537314581     
  3.645000000000000E-003   2.85123460762740        2.92365653195723     
  3.650000000000000E-003   2.85451984309890        2.92756769076864     
  3.655000000000000E-003   2.85780435885342        2.93147713608221     
  3.660000000000000E-003   2.86108815603286        2.93538658139578     
  3.665000000000000E-003   2.86437123577577        2.93929431864083     
  3.670000000000000E-003   2.86765359921735        2.94320205588588     
  3.675000000000000E-003   2.87093524748945        2.94710809045977     
  3.680000000000000E-003   2.87421618172058        2.95101412503367     
  3.685000000000000E-003   2.87749640303598        2.95491846230211     
  3.690000000000000E-003   2.88077591255754        2.95882279957055     
  3.695000000000000E-003   2.88405471140391        2.96272544486784     
  3.700000000000000E-003   2.88733280069045        2.96662809016513     
  3.705000000000000E-003   2.89061018152927        2.97052904879443     
  3.710000000000000E-003   2.89388685502923        2.97443000742373     
  3.715000000000000E-003   2.89716282229598        2.97832928465734     
  3.720000000000000E-003   2.90043808443195        2.98222856189094     
  3.725000000000000E-003   2.90371264253635        2.98612616297055     
  3.730000000000000E-003   2.90698649770523        2.99002376405015     
  3.735000000000000E-003   2.91025965103145        2.99391969418709     
  3.740000000000000E-003   2.91353210360472        2.99781562432404     
  3.745000000000000E-003   2.91680385651161        3.00170988869957     
  3.750000000000000E-003   2.92007491083553        3.00560415307511     
  3.755000000000000E-003   2.92334526765680        3.00949675684066     
  3.760000000000000E-003   2.92661492805261        3.01338936060621     
  3.765000000000000E-003   2.92988389309708        3.01728030888360     
  3.770000000000000E-003   2.93315216386123        3.02117125716098     
  3.775000000000000E-003   2.93641974141302        3.02506055504270     
  3.780000000000000E-003   2.93968662681735        3.02894985292442     
  3.785000000000000E-003   2.94295282113608        3.03283750547387     
  3.790000000000000E-003   2.94621832542805        3.03672515802332     
  3.795000000000000E-003   2.94948314074907        3.04061117027505     
  3.800000000000000E-003   2.95274726815195        3.04449718252678     
  3.805000000000000E-003   2.95601070868651        3.04838155948672     
  3.810000000000000E-003   2.95927346339959        3.05226593644666     
  3.815000000000000E-003   2.96253553333506        3.05614868309238     
  3.820000000000000E-003   2.96579691953385        3.06003142973810     
  3.825000000000000E-003   2.96905762303392        3.06391255101903     
  3.830000000000001E-003   2.97231764487031        3.06779367229995     
  3.835000000000000E-003   2.97557698607517        3.07167317313759     
  3.840000000000001E-003   2.97883564767770        3.07555267397524     
  3.845000000000000E-003   2.98209363070424        3.07943055926345     
  3.850000000000000E-003   2.98535093617822        3.08330844455165     
  3.855000000000000E-003   2.98860756512022        3.08718471915681     
  3.860000000000000E-003   2.99186351854796        3.09106099376197     
  3.865000000000000E-003   2.99511879747630        3.09493566252325     
  3.870000000000000E-003   2.99837340291727        3.09881033128452     
  3.875000000000000E-003   3.00162733588008        3.10268339901408     
  3.880000000000000E-003   3.00488059737113        3.10655646674364     
  3.885000000000000E-003   3.00813318839400        3.11042793822686     
  3.890000000000000E-003   3.01138510994952        3.11429940971007     
  3.895000000000000E-003   3.01463636303569        3.11816928970576     
  3.900000000000000E-003   3.01788694864778        3.12203916970146     
  3.905000000000000E-003   3.02113686777830        3.12590746294208     
  3.910000000000000E-003   3.02438612141701        3.12977575618271     
  3.915000000000000E-003   3.02763471055092        3.13364246737460     
  3.920000000000001E-003   3.03088263616435        3.13750917856648     
  3.925000000000001E-003   3.03412989923888        3.14137431239003     
  3.930000000000000E-003   3.03737650075341        3.14523944621358     
  3.935000000000000E-003   3.04062244168414        3.14910300732347     
  3.940000000000000E-003   3.04386772300458        3.15296656843335     
  3.945000000000001E-003   3.04711234568560        3.15682856145875     
  3.950000000000000E-003   3.05035631069540        3.16069055448415     
  3.955000000000000E-003   3.05359961899951        3.16455098402891     
  3.960000000000000E-003   3.05684227156086        3.16841141357367     
  3.965000000000001E-003   3.06008426933972        3.17227028421655     
  3.970000000000000E-003   3.06332561329379        3.17612915485943     
  3.975000000000000E-003   3.06656630437812        3.17998647115428     
  3.980000000000000E-003   3.06980634354518        3.18384378744913     
  3.985000000000001E-003   3.07304573174486        3.18769955392509     
  3.990000000000000E-003   3.07628446992449        3.19155532040104     
  3.995000000000000E-003   3.07952255902880        3.19540954156272     
  4.000000000000000E-003   3.08276000000000        3.19926376272441     
  4.005000000000001E-003   3.08429628542600        3.20311432084756     
  4.010000000000001E-003   3.08583141826012        3.20696487897071     
  4.015000000000000E-003   3.08736540080260        3.21080966872033     
  4.020000000000000E-003   3.08889823534627        3.21465445846996     
  4.025000000000000E-003   3.09042992417651        3.21849350280445     
  4.030000000000001E-003   3.09196046957135        3.22233254713895     
  4.035000000000000E-003   3.09348987380144        3.22616586886864     
  4.040000000000000E-003   3.09501813913013        3.22999919059833     
  4.045000000000000E-003   3.09654526781349        3.23382681238678     
  4.050000000000001E-003   3.09807126210032        3.23765443417523     
  4.055000000000000E-003   3.09959612423224        3.24147637854056     
  4.060000000000000E-003   3.10111985644363        3.24529832290588     
  4.065000000000000E-003   3.10264246096176        3.24911461222204     
  4.070000000000001E-003   3.10416394000675        3.25293090153819     
  4.075000000000000E-003   3.10568429579165        3.25674155803624     
  4.080000000000000E-003   3.10720353052242        3.26055221453429     
  4.085000000000000E-003   3.10872164639801        3.26435726030366     
  4.090000000000001E-003   3.11023864561037        3.26816230607303     
  4.095000000000001E-003   3.11175453034449        3.27196176306278     
  4.100000000000000E-003   3.11326930277840        3.27576122005252     
  4.105000000000000E-003   3.11478296508325        3.27955511007255     
  4.110000000000000E-003   3.11629551942329        3.28334900009257     
  4.115000000000001E-003   3.11780696795594        3.28713734481485     
  4.120000000000000E-003   3.11931731283179        3.29092568953712     
  4.125000000000000E-003   3.12082655619467        3.29470851049689     
  4.130000000000000E-003   3.12233470018162        3.29849133145665     
  4.135000000000001E-003   3.12384174692297        3.30226865005361     
  4.140000000000000E-003   3.12534769854236        3.30604596865057     
  4.145000000000000E-003   3.12685255715674        3.30981780615008     
  4.150000000000000E-003   3.12835632487643        3.31358964364959     
  4.155000000000001E-003   3.12985900380515        3.31735602118380     
  4.160000000000001E-003   3.13136059604001        3.32112239871801     
  4.165000000000000E-003   3.13286110367160        3.32488333728704     
  4.170000000000000E-003   3.13436052878396        3.32864427585608     
  4.175000000000001E-003   3.13585887345463        3.33239979632914     
  4.180000000000001E-003   3.13735613975471        3.33615531680221     
  4.185000000000000E-003   3.13885232974881        3.33990543991875     
  4.190000000000000E-003   3.14034744549519        3.34365556303529     
  4.195000000000000E-003   3.14184148904565        3.34740030940609     
  4.200000000000001E-003   3.14333446244570        3.35114505577689     
  4.205000000000000E-003   3.14482636773446        3.35488444588517     
  4.210000000000000E-003   3.14631720694479        3.35862383599346     
  4.215000000000000E-003   3.14780698210325        3.36235789019598     
  4.220000000000001E-003   3.14929569523015        3.36609194439850     
  4.225000000000000E-003   3.15078334833958        3.36982068292663     
  4.230000000000000E-003   3.15226994343943        3.37354942145476     
  4.235000000000000E-003   3.15375548253142        3.37727286441555     
  4.240000000000001E-003   3.15523996761112        3.38099630737634     
  4.245000000000001E-003   3.15672340066800        3.38471447475357     
  4.250000000000000E-003   3.15820578368540        3.38843264213080     
  4.255000000000000E-003   3.15968711864064        3.39214555378603     
  4.260000000000001E-003   3.16116740750495        3.39585846544125     
  4.265000000000001E-003   3.16264665224357        3.39956614111484     
  4.270000000000000E-003   3.16412485481576        3.40327381678844     
  4.275000000000000E-003   3.16560201717480        3.40697627610060     
  4.280000000000000E-003   3.16707814126802        3.41067873541275     
  4.285000000000001E-003   3.16855322903684        3.41437599786452     
  4.290000000000000E-003   3.17002728241681        3.41807326031629     
  4.295000000000000E-003   3.17150030333759        3.42176534529054     
  4.300000000000000E-003   3.17297229372300        3.42545743026480     
  4.305000000000001E-003   3.17444325549106        3.42914435702726     
  4.310000000000000E-003   3.17591319055399        3.43283128378971     
  4.315000000000000E-003   3.17738210081824        3.43651307148990     
  4.320000000000000E-003   3.17884998818450        3.44019485919008     
  4.325000000000001E-003   3.18031685454777        3.44387152686228     
  4.330000000000001E-003   3.18178270179734        3.44754819453448     
  4.335000000000000E-003   3.18324753181681        3.45121976109873     
  4.340000000000000E-003   3.18471134648416        3.45489132766298     
  4.345000000000001E-003   3.18617414767173        3.45855781192599     
  4.350000000000001E-003   3.18763593724625        3.46222429618901     
  4.355000000000000E-003   3.18909671706889        3.46588571684511     
  4.360000000000000E-003   3.19055648899524        3.46954713750122     
  4.365000000000000E-003   3.19201525487537        3.47320351313330     
  4.370000000000001E-003   3.19347301655385        3.47685988876538     
  4.375000000000000E-003   3.19492977586974        3.48051123784576     
  4.380000000000000E-003   3.19638553465665        3.48416258692615     
  4.385000000000000E-003   3.19784029474274        3.48780892781757     
  4.390000000000001E-003   3.19929405795076        3.49145526870898     
  4.395000000000000E-003   3.20074682609804        3.49509661966541     
  4.400000000000000E-003   3.20219860099656        3.49873797062183     
  4.405000000000000E-003   3.20364938445293        3.50237434978941     
  4.410000000000001E-003   3.20509917826843        3.50601072895699     
  4.415000000000001E-003   3.20654798423903        3.50964215437491     
  4.420000000000000E-003   3.20799580415541        3.51327357979283     
  4.425000000000000E-003   3.20944263980299        3.51690006939419     
  4.430000000000001E-003   3.21088849296194        3.52052655899555     
  4.435000000000001E-003   3.21233336540720        3.52414813060822     
  4.440000000000000E-003   3.21377725890852        3.52776970222088     
  4.445000000000000E-003   3.21522017523044        3.53138637356835     
  4.450000000000000E-003   3.21666211613238        3.53500304491582     
  4.455000000000001E-003   3.21810308336857        3.53861483361806     
  4.460000000000000E-003   3.21954307868818        3.54222662232030     
  4.465000000000000E-003   3.22098210383522        3.54583354589457     
  4.470000000000000E-003   3.22242016054867        3.54944046946885     
  4.475000000000001E-003   3.22385725056242        3.55304254533057     
  4.480000000000000E-003   3.22529337560534        3.55664462119229     
  4.485000000000000E-003   3.22672853740127        3.56024186665581     
  4.490000000000000E-003   3.22816273766907        3.56383911211933     
  4.495000000000001E-003   3.22959597812261        3.56743154439876     
  4.500000000000001E-003   3.23102826047080        3.57102397667819     
  4.505000000000000E-003   3.23245958641762        3.57461161288821     
  4.510000000000000E-003   3.23388995766214        3.57819924909822     
  4.515000000000001E-003   3.23531937589851        3.58178210625486     
  4.520000000000001E-003   3.23674784281601        3.58536496341149     
  4.525000000000000E-003   3.23817536009908        3.58894305843292     
  4.530000000000000E-003   3.23960192942729        3.59252115345435     
  4.535000000000000E-003   3.24102755247542        3.59609450316166     
  4.540000000000001E-003   3.24245223091341        3.59966785286897     
  4.545000000000000E-003   3.24387596640646        3.60323647398694     
  4.550000000000000E-003   3.24529876061498        3.60680509510491     
  4.555000000000000E-003   3.24672061519465        3.61036900426277     
  4.560000000000001E-003   3.24814153179640        3.61393291342063     
  4.565000000000000E-003   3.24956151206648        3.61749212715281     
  4.570000000000000E-003   3.25098055764643        3.62105134088499     
  4.575000000000000E-003   3.25239867017315        3.62460587563188     
  4.580000000000001E-003   3.25381585127885        3.62816041037877     
  4.585000000000001E-003   3.25523210259113        3.63171028248743     
  4.590000000000000E-003   3.25664742573297        3.63526015459610     
  4.595000000000000E-003   3.25806182232276        3.63880538032103     
  4.600000000000001E-003   3.25947529397429        3.64235060604597     
  4.605000000000001E-003   3.26088784229680        3.64589120154981     
  4.610000000000000E-003   3.26229946889501        3.64943179705365     
  4.615000000000000E-003   3.26371017536907        3.65296777840790     
  4.620000000000000E-003   3.26511996331466        3.65650375976215     
  4.625000000000001E-003   3.26652883432294        3.66003514294788     
  4.630000000000000E-003   3.26793678998061        3.66356652613360     
  4.635000000000000E-003   3.26934383186994        3.66709332704216     
  4.640000000000000E-003   3.27074996156870        3.67062012795072     
  4.645000000000001E-003   3.27215518065031        3.67414236238442     
  4.650000000000000E-003   3.27355949068373        3.67766459681812     
  4.655000000000000E-003   3.27496289323356        3.68118228049095     
  4.660000000000000E-003   3.27636538986003        3.68469996416378     
  4.665000000000001E-003   3.27776698211900        3.68821311270205     
  4.670000000000001E-003   3.27916767156202        3.69172626124032     
  4.675000000000000E-003   3.28056745973629        3.69523489018338     
  4.680000000000000E-003   3.28196634818473        3.69874351912643     
  4.685000000000001E-003   3.28336433844597        3.70224764392730     
  4.690000000000001E-003   3.28476143205437        3.70575176872816     
  4.695000000000000E-003   3.28615763054002        3.70925140475421     
  4.700000000000000E-003   3.28755293542879        3.71275104078026     
  4.705000000000000E-003   3.28894734824232        3.71624620331388     
  4.710000000000001E-003   3.29034087049806        3.71974136584749     
  4.715000000000000E-003   3.29173350370926        3.72323207008670     
  4.720000000000000E-003   3.29312524938499        3.72672277432591     
  4.725000000000000E-003   3.29451610903017        3.73020903538504     
  4.730000000000001E-003   3.29590608414558        3.73369529644418     
  4.735000000000000E-003   3.29729517622789        3.73717712935451     
  4.740000000000000E-003   3.29868338676963        3.74065896226484     
  4.745000000000000E-003   3.30007071725925        3.74413638197519     
  4.750000000000001E-003   3.30145716918113        3.74761380168554     
  4.755000000000001E-003   3.30284274401558        3.75108682306293     
  4.760000000000000E-003   3.30422744323885        3.75455984444033     
  4.765000000000000E-003   3.30561126832318        3.75802848227059     
  4.770000000000001E-003   3.30699422073678        3.76149712010085     
  4.775000000000001E-003   3.30837630194386        3.76496138908924     
  4.780000000000000E-003   3.30975751340464        3.76842565807762     
  4.785000000000000E-003   3.31113785657538        3.77188557284940     
  4.790000000000000E-003   3.31251733290836        3.77534548762117     
  4.795000000000001E-003   3.31389594385195        3.77880106272225     
  4.800000000000000E-003   3.31527369085056        3.78225663782333     
  4.805000000000000E-003   3.31665057534471        3.78570788772083     
  4.810000000000000E-003   3.31802659877102        3.78915913761833     
  4.815000000000001E-003   3.31940176256222        3.79260607670120     
  4.820000000000000E-003   3.32077606814716        3.79605301578407     
  4.825000000000000E-003   3.32214951695086        3.79949565836364     
  4.830000000000000E-003   3.32352211039448        3.80293830094321     
  4.835000000000001E-003   3.32489384989538        3.80637666125380     
  4.840000000000001E-003   3.32626473686707        3.80981502156438     
  4.845000000000000E-003   3.32763477271930        3.81324911376384     
  4.850000000000000E-003   3.32900395885802        3.81668320596330     
  4.855000000000001E-003   3.33037229668540        3.82011304413361     
  4.860000000000001E-003   3.33173978759988        3.82354288230392     
  4.865000000000000E-003   3.33310643299614        3.82696848045172     
  4.870000000000000E-003   3.33447223426514        3.83039407859953     
  4.875000000000000E-003   3.33583719279412        3.83381545065672     
  4.880000000000001E-003   3.33720130996664        3.83723682271391     
  4.885000000000000E-003   3.33856458716254        3.84065398253815     
  4.890000000000000E-003   3.33992702575802        3.84407114236239     
  4.895000000000000E-003   3.34128862712561        3.84748410373768     
  4.900000000000001E-003   3.34264939263417        3.85089706511298     
  4.905000000000001E-003   3.34400932364897        3.85430584175020     
  4.910000000000000E-003   3.34536842153164        3.85771461838742     
  4.915000000000000E-003   3.34672668764019        3.86111922392484     
  4.920000000000001E-003   3.34808412332906        3.86452382946226     
  4.925000000000001E-003   3.34944072994911        3.86792427746611     
  4.930000000000000E-003   3.35079650884762        3.87132472546996     
  4.935000000000000E-003   3.35215146136833        3.87472102943492     
  4.940000000000001E-003   3.35350558885142        3.87811733339988     
  4.945000000000001E-003   3.35485889263356        3.88150950674962     
  4.950000000000000E-003   3.35621137404791        3.88490168009936     
  4.955000000000000E-003   3.35756303442412        3.88828973618706     
  4.960000000000000E-003   3.35891387508834        3.89167779227475     
  4.965000000000001E-003   3.36026389736327        3.89506174438359     
  4.970000000000000E-003   3.36161310256811        3.89844569649243     
  4.975000000000000E-003   3.36296149201865        3.90182555783613     
  4.980000000000000E-003   3.36430906702721        3.90520541917982     
  4.985000000000001E-003   3.36565582890269        3.90858120290310     
  4.990000000000001E-003   3.36700177895059        3.91195698662638     
  4.995000000000000E-003   3.36834691847299        3.91532870580550     
  5.000000000000000E-003   3.36969124876860        3.91870042498462     
  5.005000000000001E-003   3.37103477113274        3.92206809262784     
  5.010000000000001E-003   3.37237748685737        3.92543576027107     
  5.015000000000000E-003   3.37371939723108        3.92879938931917     
  5.020000000000000E-003   3.37506050353915        3.93216301836727     
  5.025000000000001E-003   3.37640080706351        3.93552262169400     
  5.030000000000001E-003   3.37774030908278        3.93888222502073     
  5.035000000000000E-003   3.37907901087226        3.94223781543331     
  5.040000000000000E-003   3.38041691370399        3.94559340584589     
  5.045000000000000E-003   3.38175401884669        3.94894499608548     
  5.050000000000001E-003   3.38309032756584        3.95229658632507     
  5.055000000000000E-003   3.38442584112365        3.95564418906724     
  5.060000000000000E-003   3.38576056077908        3.95899179180942     
  5.065000000000000E-003   3.38709448778786        3.96233541966462     
  5.070000000000001E-003   3.38842762340249        3.96567904751983     
  5.075000000000001E-003   3.38975996887226        3.96901871303385     
  5.080000000000000E-003   3.39109152544328        3.97235837854788     
  5.085000000000000E-003   3.39242229435844        3.97569409420232     
  5.090000000000001E-003   3.39375227685747        3.97902980985675     
  5.095000000000001E-003   3.39508147417693        3.98236158806944     
  5.100000000000000E-003   3.39640988755021        3.98569336628213     
  5.105000000000000E-003   3.39773751820759        3.98902121940761     
  5.110000000000001E-003   3.39906436737617        3.99234907253309     
  5.115000000000001E-003   3.40039043627997        3.99567301286305     
  5.120000000000000E-003   3.40171572613988        3.99899695319301     
  5.125000000000000E-003   3.40304023817369        4.00231699295674     
  5.130000000000000E-003   3.40436397359609        4.00563703272046     
  5.135000000000001E-003   3.40568693361871        4.00895318408525     
  5.140000000000000E-003   3.40700911945011        4.01226933545005     
  5.145000000000000E-003   3.40833053229579        4.01558161052168     
  5.150000000000000E-003   3.40965117335819        4.01889388559331     
  5.155000000000001E-003   3.41097104383673        4.02220229641644     
  5.160000000000001E-003   3.41229014492780        4.02551070723957     
  5.165000000000000E-003   3.41360847782478        4.02881526579817     
  5.170000000000000E-003   3.41492604371803        4.03211982435678     
  5.175000000000001E-003   3.41624284379494        4.03542054257458     
  5.180000000000001E-003   3.41755887923990        4.03872126079238     
  5.185000000000000E-003   3.41887415123433        4.04201815053325     
  5.190000000000000E-003   3.42018866095669        4.04531504027412     
  5.195000000000001E-003   3.42150240958249        4.04860811334251     
  5.200000000000001E-003   3.42281539828429        4.05190118641091     
  5.205000000000000E-003   3.42412762823172        4.05519045455226     
  5.210000000000000E-003   3.42543910059150        4.05847972269361     
  5.215000000000000E-003   3.42674981652742        4.06176519759475     
  5.220000000000001E-003   3.42805977720039        4.06505067249588     
  5.225000000000000E-003   3.42936898376840        4.06833236578543     
  5.230000000000000E-003   3.43067743738659        4.07161405907498     
  5.235000000000000E-003   3.43198513920720        4.07489198232377     
  5.240000000000001E-003   3.43329209037963        4.07816990557255     
  5.245000000000001E-003   3.43459829205042        4.08144407029399     
  5.250000000000000E-003   3.43590374536326        4.08471823501543     
  5.255000000000000E-003   3.43720845145901        4.08798865266593     
  5.260000000000001E-003   3.43851241147572        4.09125907031642     
  5.265000000000001E-003   3.43981562654862        4.09452575229576     
  5.270000000000000E-003   3.44111809781013        4.09779243427510     
  5.275000000000000E-003   3.44241982638988        4.10105539192683     
  5.280000000000001E-003   3.44372081341472        4.10431834957857     
  5.285000000000001E-003   3.44502106000872        4.10757759419038     
  5.290000000000000E-003   3.44632056729319        4.11083683880220     
  5.295000000000000E-003   3.44761933638668        4.11409238160634     
  5.300000000000000E-003   3.44891736840498        4.11734792441047     
  5.305000000000001E-003   3.45021466446117        4.12059977658404     
  5.310000000000000E-003   3.45151122566559        4.12385162875762     
  5.315000000000000E-003   3.45280705312584        4.12709980142304     
  5.320000000000000E-003   3.45410214794686        4.13034797408847     
  5.325000000000001E-003   3.45539651123083        4.13359247831380     
  5.330000000000001E-003   3.45669014407729        4.13683698253913     
  5.335000000000000E-003   3.45798304758306        4.14007782933844     
  5.340000000000000E-003   3.45927522284231        4.14331867613775     
  5.345000000000001E-003   3.46056667094654        4.14655587647150     
  5.350000000000001E-003   3.46185739298459        4.14979307680524     
  5.355000000000000E-003   3.46314739004266        4.15302664158060     
  5.360000000000000E-003   3.46443666320430        4.15626020635596     
  5.365000000000001E-003   3.46572521355046        4.15949014642724     
  5.370000000000001E-003   3.46701304215943        4.16272008649851     
  5.375000000000000E-003   3.46830015010693        4.16594641266744     
  5.380000000000000E-003   3.46958653846605        4.16917273883636     
  5.385000000000000E-003   3.47087220830729        4.17239546185248     
  5.390000000000001E-003   3.47215716069858        4.17561818486861     
  5.395000000000000E-003   3.47344139670526        4.17883731542963     
  5.400000000000000E-003   3.47472491739010        4.18205644599065     
  5.405000000000000E-003   3.47600772381333        4.18527199474275     
  5.410000000000001E-003   3.47728981703261        4.18848754349486     
  5.415000000000001E-003   3.47857119810306        4.19169952103310     
  5.420000000000000E-003   3.47985186807729        4.19491149857133     
  5.425000000000000E-003   3.48113182800535        4.19811991543991     
  5.430000000000001E-003   3.48241107893479        4.20132833230849     
  5.435000000000001E-003   3.48368962191066        4.20453319900115     
  5.440000000000000E-003   3.48496745797550        4.20773806569380     
  5.445000000000000E-003   3.48624458816936        4.21093939265412     
  5.450000000000001E-003   3.48752101352980        4.21414071961444     
  5.455000000000001E-003   3.48879673509192        4.21733851723618     
  5.460000000000000E-003   3.49007175388833        4.22053631485793     
  5.465000000000000E-003   3.49134607094921        4.22373059348538     
  5.470000000000000E-003   3.49261968730226        4.22692487211283     
  5.475000000000001E-003   3.49389260397276        4.23011564204110     
  5.480000000000000E-003   3.49516482198354        4.23330641196937     
  5.485000000000000E-003   3.49643634235502        4.23649368344474     
  5.490000000000000E-003   3.49770716610517        4.23968095492010     
  5.495000000000001E-003   3.49897729424959        4.24286473814032     
  5.500000000000001E-003   3.50024672780144        4.24604852136053     
  5.505000000000000E-003   3.50151546777151        4.24922882647514     
  5.510000000000000E-003   3.50278351516820        4.25240913158974     
  5.515000000000001E-003   3.50405087099750        4.25558596870041     
  5.520000000000001E-003   3.50531753626307        4.25876280581108     
  5.525000000000000E-003   3.50658351196619        4.26193618497189     
  5.530000000000000E-003   3.50784879910577        4.26510956413270     
  5.535000000000001E-003   3.50911339867840        4.26827949535047     
  5.540000000000001E-003   3.51037731167829        4.27144942656825     
  5.545000000000000E-003   3.51164053909735        4.27461591980284     
  5.550000000000000E-003   3.51290308192515        4.27778241303744     
  5.555000000000000E-003   3.51416494114895        4.28094547820207     
  5.560000000000001E-003   3.51542611775369        4.28410854336669     
  5.565000000000001E-003   3.51668661272201        4.28726819032820     
  5.570000000000000E-003   3.51794642703425        4.29042783728971     
  5.575000000000000E-003   3.51920556166847        4.29358407586891     
  5.580000000000001E-003   3.52046401760044        4.29674031444810     
  5.585000000000001E-003   3.52172179580367        4.29989315442002     
  5.590000000000000E-003   3.52297889724938        4.30304599439193     
  5.595000000000000E-003   3.52423532290656        4.30619544548616     
  5.600000000000001E-003   3.52549107374193        4.30934489658039     
  5.605000000000001E-003   3.52674615071996        4.31249096848134     
  5.610000000000000E-003   3.52800055480290        4.31563704038229     
  5.615000000000000E-003   3.52925428695076        4.31877974272950     
  5.620000000000001E-003   3.53050734812132        4.32192244507670     
  5.625000000000001E-003   3.53175973927017        4.32506178746511     
  5.630000000000000E-003   3.53301146135066        4.32820112985351     
  5.635000000000000E-003   3.53426251531395        4.33133712183375     
  5.640000000000000E-003   3.53551290210902        4.33447311381398     
  5.645000000000001E-003   3.53676262268263        4.33760576489267     
  5.650000000000001E-003   3.53801167797940        4.34073841597135     
  5.655000000000000E-003   3.53926006894174        4.34386773561134     
  5.660000000000000E-003   3.54050779650991        4.34699705525133     
  5.665000000000001E-003   3.54175486162201        4.35012305287203     
  5.670000000000001E-003   3.54300126521399        4.35324905049273     
  5.675000000000000E-003   3.54424700821964        4.35637173547036     
  5.680000000000000E-003   3.54549209157062        4.35949442044799     
  5.685000000000001E-003   3.54673651619645        4.36261380211583     
  5.690000000000001E-003   3.54798028302455        4.36573318378368     
  5.695000000000000E-003   3.54922339298018        4.36884927143239     
  5.700000000000000E-003   3.55046584698652        4.37196535908111     
  5.705000000000001E-003   3.55170764596463        4.37507816195897     
  5.710000000000001E-003   3.55294879083347        4.37819096483683     
  5.715000000000000E-003   3.55418928250992        4.38130049215000     
  5.720000000000000E-003   3.55542912190875        4.38441001946318     
  5.725000000000000E-003   3.55666830994268        4.38751628037599     
  5.730000000000001E-003   3.55790684752233        4.39062254128881     
  5.735000000000001E-003   3.55914473555628        4.39372554492401     
  5.740000000000000E-003   3.56038197495102        4.39682854855920     
  5.745000000000000E-003   3.56161856661101        4.39992830399821     
  5.750000000000001E-003   3.56285451143866        4.40302805943721     
  5.755000000000001E-003   3.56408981033432        4.40612457572039     
  5.760000000000000E-003   3.56532446419634        4.40922109200357     
  5.765000000000000E-003   3.56655847392101        4.41231437813048     
  5.770000000000001E-003   3.56779184040262        4.41540766425739     
  5.775000000000001E-003   3.56902456453343        4.41849772918703     
  5.780000000000000E-003   3.57025664720369        4.42158779411668     
  5.785000000000000E-003   3.57148808930167        4.42467464676779     
  5.790000000000001E-003   3.57271889171362        4.42776149941889     
  5.795000000000001E-003   3.57394905532381        4.43084514867011     
  5.800000000000000E-003   3.57517858101452        4.43392879792133     
  5.805000000000000E-003   3.57640746966606        4.43700925261154     
  5.810000000000000E-003   3.57763572215675        4.44008970730175     
  5.815000000000001E-003   3.57886333936298        4.44316697623026     
  5.820000000000001E-003   3.58009032215915        4.44624424515877     
  5.825000000000000E-003   3.58131667141771        4.44931833708559     
  5.830000000000000E-003   3.58254238800918        4.45239242901241     
  5.835000000000001E-003   3.58376747280211        4.45546335265848     
  5.840000000000001E-003   3.58499192666314        4.45853427630456     
  5.845000000000000E-003   3.58621575045697        4.46160204035201     
